,page_id,lang,len,quantile,title,url,templating,index_box,heading,posts,unique_authors,depth,archive,exchanges
22992,54798,ar,8,0.53,قاعدة بيانات,https://ar.wikipedia.org/wiki/قاعدة بيانات,0,0,نقاش:قاعدة بيانات,1,1,1,0,0
22992,54798,ar,8,0.53,قاعدة بيانات,https://ar.wikipedia.org/wiki/قاعدة بيانات,0,0,ali mothlig,0,0,0,0,0
22992,54798,ar,8,0.53,قاعدة بيانات,https://ar.wikipedia.org/wiki/قاعدة بيانات,0,0,طقنية النانو,3,1,1,0,0
117155,442317,ar,8,0.53,خواص المواد,https://ar.wikipedia.org/wiki/خواص المواد,,,,,,,,
101248,376893,ar,8,0.53,بروتوكول نقل النص الفائق,https://ar.wikipedia.org/wiki/بروتوكول نقل النص الفائق,,,,,,,,
61614,218948,ar,8,0.53,سورة يس,https://ar.wikipedia.org/wiki/سورة يس,,,,,,,,
37217,125311,ar,8,0.53,دهرية,https://ar.wikipedia.org/wiki/دهرية,,,,,,,,
18279,42292,ar,8,0.53,حملة الفقراء الصليبية,https://ar.wikipedia.org/wiki/حملة الفقراء الصليبية,,,,,,,,
469329,2415332,ar,8,0.53,كتائب الشهيد عز الدين القسام,https://ar.wikipedia.org/wiki/كتائب الشهيد عز الدين القسام,,,,,,,,
467981,2394598,ar,8,0.53,أبو تراب,https://ar.wikipedia.org/wiki/أبو تراب,,,,,,,,
100807,369067,ar,8,0.53,همزة,https://ar.wikipedia.org/wiki/همزة,,,,,,,,
100895,370237,ar,8,0.53,إقليم النواصر,https://ar.wikipedia.org/wiki/إقليم النواصر,,,,,,,,
117194,442555,ar,8,0.53,شبرا النملة,https://ar.wikipedia.org/wiki/شبرا النملة,,,,,,,,
168126,742804,ar,8,0.53,تسوق اجتماعي,https://ar.wikipedia.org/wiki/تسوق اجتماعي,,,,,,,,
77969,279260,ar,8,0.53,الأنظمة العصبية الضبابية,https://ar.wikipedia.org/wiki/الأنظمة العصبية الضبابية,,,,,,,,
161988,708421,ar,8,0.53,علويون (الفيلاليون),https://ar.wikipedia.org/wiki/علويون (الفيلاليون),,,,,,,,
17283,39576,ar,8,0.53,هيكل عظمي بشري,https://ar.wikipedia.org/wiki/هيكل عظمي بشري,,,,,,,,
100937,371127,ar,8,0.53,بلاد الرافدين,https://ar.wikipedia.org/wiki/بلاد الرافدين,,,,,,,,
21099,49771,ar,8,0.53,تاريخ التعليم في الهند القديمة,https://ar.wikipedia.org/wiki/تاريخ التعليم في الهند القديمة,,,,,,,,
441521,2263290,ar,8,0.53,غرفة المعيشة,https://ar.wikipedia.org/wiki/غرفة المعيشة,,,,,,,,
41126,138102,ar,8,0.53,تاريخ السودان,https://ar.wikipedia.org/wiki/تاريخ السودان,,,,,,,,
24045,57374,ar,8,0.53,كاليفورنيا,https://ar.wikipedia.org/wiki/كاليفورنيا,,,,,,,,
244980,1093789,ar,8,0.53,واثق الغضنفري,https://ar.wikipedia.org/wiki/واثق الغضنفري,,,,,,,,
260640,1199086,ar,8,0.53,المواطنون العرب في اسرائيل,https://ar.wikipedia.org/wiki/المواطنون العرب في اسرائيل,,,,,,,,
138169,552337,ar,8,0.53,بورغوني (منطقة فرنسية),https://ar.wikipedia.org/wiki/بورغوني (منطقة فرنسية),,,,,,,,
24713,59279,ar,8,0.53,ألفبائية لاتينية,https://ar.wikipedia.org/wiki/ألفبائية لاتينية,,,,,,,,
32640,94772,ar,8,0.53,يوهان فولفغانغ فون غوته,https://ar.wikipedia.org/wiki/يوهان فولفغانغ فون غوته,,,,,,,,
36311,121846,ar,8,0.53,باريس سان جيرمان,https://ar.wikipedia.org/wiki/باريس سان جيرمان,,,,,,,,
251058,1129789,ar,8,0.53,قائمة الأوسمة العسكرية (مصر),https://ar.wikipedia.org/wiki/قائمة الأوسمة العسكرية (مصر),,,,,,,,
60648,213833,ar,8,0.53,نيلز بور,https://ar.wikipedia.org/wiki/نيلز بور,,,,,,,,
155628,664881,ar,8,0.53,تجارة إلكترونية,https://ar.wikipedia.org/wiki/تجارة إلكترونية,,,,,,,,
55258,197845,ar,8,0.53,دارين (القطيف),https://ar.wikipedia.org/wiki/دارين (القطيف),,,,,,,,
84166,301920,ar,8,0.53,رواية (أدب),https://ar.wikipedia.org/wiki/رواية (أدب),,,,,,,,
242244,1078922,ar,8,0.53,تمنيه,https://ar.wikipedia.org/wiki/تمنيه,,,,,,,,
16365,37410,ar,8,0.53,تيار كهربائي,https://ar.wikipedia.org/wiki/تيار كهربائي,,,,,,,,
225361,966078,ar,8,0.53,حرية,https://ar.wikipedia.org/wiki/حرية,,,,,,,,
73949,267827,ar,8,0.53,المتوكل على الله الثالث,https://ar.wikipedia.org/wiki/المتوكل على الله الثالث,,,,,,,,
39367,132694,ar,8,0.53,إيونيل جانيا,https://ar.wikipedia.org/wiki/إيونيل جانيا,,,,,,,,
76266,274347,ar,8,0.53,منتخب قيرغيزستان لكرة القدم,https://ar.wikipedia.org/wiki/منتخب قيرغيزستان لكرة القدم,,,,,,,,
4864,11734,ar,8,0.53,زيت زيتون,https://ar.wikipedia.org/wiki/زيت زيتون,,,,,,,,
101311,378034,ar,8,0.53,معالجة الصور الرقمية,https://ar.wikipedia.org/wiki/معالجة الصور الرقمية,,,,,,,,
75008,271851,ar,8,0.53,لاهوت عقيدي,https://ar.wikipedia.org/wiki/لاهوت عقيدي,,,,,,,,
37303,125679,ar,8,0.53,Adsl,https://ar.wikipedia.org/wiki/Adsl,,,,,,,,
32170,92478,ar,8,0.53,كأس العالم لكرة القدم 1998,https://ar.wikipedia.org/wiki/كأس العالم لكرة القدم 1998,,,,,,,,
119573,455336,ar,8,0.53,يافع,https://ar.wikipedia.org/wiki/يافع,,,,,,,,
46090,156544,ar,8,0.53,البيت بيتك (برنامج),https://ar.wikipedia.org/wiki/البيت بيتك (برنامج),,,,,,,,
73538,266434,ar,8,0.53,حسونه الشيخ,https://ar.wikipedia.org/wiki/حسونه الشيخ,,,,,,,,
232743,1020086,ar,8,0.53,محمد خير بيك الحريري,https://ar.wikipedia.org/wiki/محمد خير بيك الحريري,,,,,,,,
160711,688415,ar,8,0.53,الانتفاضة الشعبانية,https://ar.wikipedia.org/wiki/الانتفاضة الشعبانية,,,,,,,,
170905,758849,ar,8,0.53,التجارة التعاونية,https://ar.wikipedia.org/wiki/التجارة التعاونية,,,,,,,,
31130,85986,ar,8,0.53,هالووين,https://ar.wikipedia.org/wiki/هالووين,,,,,,,,
136537,540601,ar,8,0.53,الصادق شورو,https://ar.wikipedia.org/wiki/الصادق شورو,,,,,,,,
2516,6514,ar,8,0.53,قبرص,https://ar.wikipedia.org/wiki/قبرص,,,,,,,,
288150,1418033,ar,8,0.53,قلة الكريات البيض,https://ar.wikipedia.org/wiki/قلة الكريات البيض,,,,,,,,
83861,300457,ar,8,0.53,هانا مونتانا,https://ar.wikipedia.org/wiki/هانا مونتانا,,,,,,,,
85723,309171,ar,8,0.53,قوة,https://ar.wikipedia.org/wiki/قوة,,,,,,,,
117891,447136,ar,8,0.53,كوميديا,https://ar.wikipedia.org/wiki/كوميديا,,,,,,,,
123361,469753,ar,8,0.53,حصار غزة,https://ar.wikipedia.org/wiki/حصار غزة,,,,,,,,
34634,105624,ar,8,0.53,باسكوالي فوجيا,https://ar.wikipedia.org/wiki/باسكوالي فوجيا,,,,,,,,
38830,130853,ar,8,0.53,صلى الله عليه وسلم,https://ar.wikipedia.org/wiki/صلى الله عليه وسلم,,,,,,,,
164167,720255,ar,8,0.53,مصطفى لطفي المنفلوطي,https://ar.wikipedia.org/wiki/مصطفى لطفي المنفلوطي,,,,,,,,
15352,34946,ar,8,0.53,قائمة مواضيع علم الضبط,https://ar.wikipedia.org/wiki/قائمة مواضيع علم الضبط,,,,,,,,
119582,455371,ar,8,0.53,جهاز مخابرات,https://ar.wikipedia.org/wiki/جهاز مخابرات,,,,,,,,
43516,144536,ar,8,0.53,ولاية بجاية,https://ar.wikipedia.org/wiki/ولاية بجاية,,,,,,,,
27689,67912,ar,8,0.53,رونالدو,https://ar.wikipedia.org/wiki/رونالدو,,,,,,,,
460633,2315039,ar,8,0.53,عضلان,https://ar.wikipedia.org/wiki/عضلان,,,,,,,,
200849,822694,ar,8,0.53,أبو الأسود الدؤلي,https://ar.wikipedia.org/wiki/أبو الأسود الدؤلي,,,,,,,,
157331,676346,ar,8,0.53,أكاديمية الشروق,https://ar.wikipedia.org/wiki/أكاديمية الشروق,,,,,,,,
46766,162249,ar,8,0.53,القصر الكبير,https://ar.wikipedia.org/wiki/القصر الكبير,,,,,,,,
41988,140474,ar,8,0.53,الرهبانية الأنطونية,https://ar.wikipedia.org/wiki/الرهبانية الأنطونية,,,,,,,,
36193,121268,ar,8,0.53,دالة تآلفية,https://ar.wikipedia.org/wiki/دالة تآلفية,,,,,,,,
13351,30484,ar,8,0.53,تحكم منبسط,https://ar.wikipedia.org/wiki/تحكم منبسط,,,,,,,,
408074,2167880,ar,8,0.53,باقر جبر الزبيدي,https://ar.wikipedia.org/wiki/باقر جبر الزبيدي,,,,,,,,
38079,128481,ar,8,0.53,أخمينيون,https://ar.wikipedia.org/wiki/أخمينيون,,,,,,,,
34511,105015,ar,8,0.53,فيليب العربي,https://ar.wikipedia.org/wiki/فيليب العربي,,,,,,,,
125390,479875,ar,8,0.53,إيديولوجيا,https://ar.wikipedia.org/wiki/إيديولوجيا,,,,,,,,
32700,95244,ar,8,0.53,برمجة لغوية عصبية,https://ar.wikipedia.org/wiki/برمجة لغوية عصبية,,,,,,,,
100573,367136,ar,8,0.53,طنب الكبرى,https://ar.wikipedia.org/wiki/طنب الكبرى,,,,,,,,
47368,165227,ar,8,0.53,بطالة,https://ar.wikipedia.org/wiki/بطالة,,,,,,,,
54948,195968,ar,8,0.53,كأس العالم تحت 20 سنة لكرة القدم,https://ar.wikipedia.org/wiki/كأس العالم تحت 20 سنة لكرة القدم,,,,,,,,
77782,278609,ar,8,0.53,منتخب جمهورية أيرلندا لكرة القدم,https://ar.wikipedia.org/wiki/منتخب جمهورية أيرلندا لكرة القدم,,,,,,,,
101676,379461,ar,8,0.53,نور (مسلسل),https://ar.wikipedia.org/wiki/نور (مسلسل),,,,,,,,
10417,24877,ar,8,0.53,عبد الرحمن بن ملجم,https://ar.wikipedia.org/wiki/عبد الرحمن بن ملجم,,,,,,,,
147857,614341,ar,8,0.53,تاريخ العملة في الكويت,https://ar.wikipedia.org/wiki/تاريخ العملة في الكويت,,,,,,,,
82672,295497,ar,8,0.53,اتحاد تنزانيا لكرة القدم,https://ar.wikipedia.org/wiki/اتحاد تنزانيا لكرة القدم,,,,,,,,
118833,451462,ar,8,0.53,تاريخ الدروز في الجولان,https://ar.wikipedia.org/wiki/تاريخ الدروز في الجولان,,,,,,,,
51880,184358,ar,8,0.53,حقوق الإنسان في الإمارات العربية المتحدة,https://ar.wikipedia.org/wiki/حقوق الإنسان في الإمارات العربية المتحدة,,,,,,,,
345945,1736774,ar,8,0.53,ذرائعية,https://ar.wikipedia.org/wiki/ذرائعية,,,,,,,,
32990,96944,ar,8,0.53,جورج أورويل,https://ar.wikipedia.org/wiki/جورج أورويل,,,,,,,,
114137,429020,ar,8,0.53,حرب الاستنزاف,https://ar.wikipedia.org/wiki/حرب الاستنزاف,,,,,,,,
44051,147547,ar,8,0.53,إيناي إكسبوزيتو,https://ar.wikipedia.org/wiki/إيناي إكسبوزيتو,,,,,,,,
19568,45789,ar,8,0.53,إشعاع نووي,https://ar.wikipedia.org/wiki/إشعاع نووي,,,,,,,,
42159,140927,ar,8,0.53,إبراهيم الغانم,https://ar.wikipedia.org/wiki/إبراهيم الغانم,,,,,,,,
6076,14707,ar,43,0.9,محي الدين بن عربي,https://ar.wikipedia.org/wiki/محي الدين بن عربي,,,,,,,,
9404,21580,ar,43,0.9,جيش المهدي,https://ar.wikipedia.org/wiki/جيش المهدي,,,,,,,,
15928,36230,ar,43,0.9,محمد باقر الصدر,https://ar.wikipedia.org/wiki/محمد باقر الصدر,,,,,,,,
29219,81034,ar,43,0.9,مسيلمة الكذاب,https://ar.wikipedia.org/wiki/مسيلمة الكذاب,,,,,,,,
31687,88510,ar,43,0.9,إيه سي ميلان,https://ar.wikipedia.org/wiki/إيه سي ميلان,,,,,,,,
39909,133599,ar,43,0.9,نواصب,https://ar.wikipedia.org/wiki/نواصب,,,,,,,,
40918,137535,ar,43,0.9,أحمد زويل,https://ar.wikipedia.org/wiki/أحمد زويل,,,,,,,,
166471,733771,ar,43,0.9,أبو إسحاق الحويني,https://ar.wikipedia.org/wiki/أبو إسحاق الحويني,,,,,,,,
463752,2348239,ar,43,0.9,سفرانين,https://ar.wikipedia.org/wiki/سفرانين,,,,,,,,
532841,2895545,ar,43,0.9,حادثة تدافع منى 2015,https://ar.wikipedia.org/wiki/حادثة تدافع منى 2015,,,,,,,,
1408,4169,ar,44,0.9,تنظيم القاعدة,https://ar.wikipedia.org/wiki/تنظيم القاعدة,,,,,,,,
2083,5522,ar,44,0.9,حديث نبوي,https://ar.wikipedia.org/wiki/حديث نبوي,,,,,,,,
16336,37318,ar,44,0.9,حرب الخليج الأولى,https://ar.wikipedia.org/wiki/حرب الخليج الأولى,,,,,,,,
27907,68406,ar,44,0.9,خالد بن الوليد,https://ar.wikipedia.org/wiki/خالد بن الوليد,,,,,,,,
41867,140019,ar,44,0.9,الإعجاز العلمي في القرآن,https://ar.wikipedia.org/wiki/الإعجاز العلمي في القرآن,,,,,,,,
45574,151242,ar,44,0.9,بغداد,https://ar.wikipedia.org/wiki/بغداد,,,,,,,,
54037,192959,ar,44,0.9,السودان,https://ar.wikipedia.org/wiki/السودان,,,,,,,,
55068,196783,ar,44,0.9,المسجد الأحمر,https://ar.wikipedia.org/wiki/المسجد الأحمر,,,,,,,,
60574,213488,ar,44,0.9,سرطان,https://ar.wikipedia.org/wiki/سرطان,,,,,,,,
141545,578713,ar,44,0.9,زيدية,https://ar.wikipedia.org/wiki/زيدية,,,,,,,,
524730,2785005,ar,44,0.9,قائمة أشهر المحسنين,https://ar.wikipedia.org/wiki/قائمة أشهر المحسنين,,,,,,,,
2670,6967,ar,45,0.9,ويكي,https://ar.wikipedia.org/wiki/ويكي,,,,,,,,
6592,15703,ar,45,0.9,الكنيسة القبطية الأرثوذكسية,https://ar.wikipedia.org/wiki/الكنيسة القبطية الأرثوذكسية,,,,,,,,
23769,56430,ar,45,0.9,الأندلس,https://ar.wikipedia.org/wiki/الأندلس,,,,,,,,
27392,67035,ar,45,0.9,ابن خلدون,https://ar.wikipedia.org/wiki/ابن خلدون,,,,,,,,
29040,80317,ar,45,0.9,الجزائر (مدينة),https://ar.wikipedia.org/wiki/الجزائر (مدينة),,,,,,,,
31648,88421,ar,45,0.9,ويكيبيديا العربية,https://ar.wikipedia.org/wiki/ويكيبيديا العربية,,,,,,,,
237609,1052829,ar,45,0.9,القطيف (محافظة),https://ar.wikipedia.org/wiki/القطيف (محافظة),,,,,,,,
276221,1299347,ar,45,0.9,مجزرة الحولة,https://ar.wikipedia.org/wiki/مجزرة الحولة,,,,,,,,
312345,1537962,ar,45,0.9,أكبر التجمعات السلمية فى التاريخ,https://ar.wikipedia.org/wiki/أكبر التجمعات السلمية فى التاريخ,,,,,,,,
475375,2475494,ar,45,0.9,الحرب الأهلية السورية,https://ar.wikipedia.org/wiki/الحرب الأهلية السورية,,,,,,,,
316,1923,ar,46,0.91,جوزيف ستالين,https://ar.wikipedia.org/wiki/جوزيف ستالين,,,,,,,,
6070,14696,ar,46,0.91,قابوس بن سعيد,https://ar.wikipedia.org/wiki/قابوس بن سعيد,,,,,,,,
10149,24009,ar,46,0.91,خلافة إسلامية,https://ar.wikipedia.org/wiki/خلافة إسلامية,,,,,,,,
19939,46934,ar,46,0.91,نوح,https://ar.wikipedia.org/wiki/نوح,,,,,,,,
21158,49899,ar,46,0.91,هواري بومدين,https://ar.wikipedia.org/wiki/هواري بومدين,,,,,,,,
21281,50232,ar,46,0.91,عكا,https://ar.wikipedia.org/wiki/عكا,,,,,,,,
26772,65273,ar,46,0.91,جوجل,https://ar.wikipedia.org/wiki/جوجل,,,,,,,,
54314,193553,ar,46,0.91,محاكم التفتيش,https://ar.wikipedia.org/wiki/محاكم التفتيش,,,,,,,,
390386,2014919,ar,46,0.91,أبو بكر البغدادي,https://ar.wikipedia.org/wiki/أبو بكر البغدادي,,,,,,,,
1371,4067,ar,47,0.91,سعد الفقيه,https://ar.wikipedia.org/wiki/سعد الفقيه,,,,,,,,
2107,5615,ar,47,0.91,نظرية فيثاغورس,https://ar.wikipedia.org/wiki/نظرية فيثاغورس,,,,,,,,
9974,23394,ar,47,0.91,إنجيل برنابا,https://ar.wikipedia.org/wiki/إنجيل برنابا,,,,,,,,
12787,29309,ar,47,0.91,هيكل سليمان,https://ar.wikipedia.org/wiki/هيكل سليمان,,,,,,,,
24538,58728,ar,47,0.91,إبراهيم الجعفري,https://ar.wikipedia.org/wiki/إبراهيم الجعفري,,,,,,,,
67335,242402,ar,47,0.91,الصحراء الغربية,https://ar.wikipedia.org/wiki/الصحراء الغربية,,,,,,,,
92888,341047,ar,47,0.91,القوات الجوية المصرية,https://ar.wikipedia.org/wiki/القوات الجوية المصرية,,,,,,,,
94311,344847,ar,47,0.91,المجلس الوطني لإنقاذ العراق,https://ar.wikipedia.org/wiki/المجلس الوطني لإنقاذ العراق,,,,,,,,
217583,916693,ar,47,0.91,ثورة التحرير الجزائرية,https://ar.wikipedia.org/wiki/ثورة التحرير الجزائرية,,,,,,,,
229044,992554,ar,47,0.91,زوبيا,https://ar.wikipedia.org/wiki/زوبيا,,,,,,,,
18054,41808,ar,48,0.91,عادل إمام,https://ar.wikipedia.org/wiki/عادل إمام,,,,,,,,
18687,43430,ar,48,0.91,ابن سينا,https://ar.wikipedia.org/wiki/ابن سينا,,,,,,,,
24030,57295,ar,48,0.91,تونس,https://ar.wikipedia.org/wiki/تونس,,,,,,,,
49508,174691,ar,48,0.91,هاكر,https://ar.wikipedia.org/wiki/هاكر,,,,,,,,
159,1572,ar,49,0.91,أفريقيا,https://ar.wikipedia.org/wiki/أفريقيا,,,,,,,,
2718,7057,ar,49,0.91,صوفية,https://ar.wikipedia.org/wiki/صوفية,,,,,,,,
10394,24827,ar,49,0.91,عمرو بن العاص,https://ar.wikipedia.org/wiki/عمرو بن العاص,,,,,,,,
11939,27591,ar,49,0.91,البحرين,https://ar.wikipedia.org/wiki/البحرين,,,,,,,,
38067,128458,ar,49,0.91,لغة فارسية,https://ar.wikipedia.org/wiki/لغة فارسية,,,,,,,,
67771,244914,ar,49,0.91,أبو لؤلؤة,https://ar.wikipedia.org/wiki/أبو لؤلؤة,,,,,,,,
93359,342647,ar,49,0.91,نقاب,https://ar.wikipedia.org/wiki/نقاب,,,,,,,,
269900,1258814,ar,49,0.91,كوبا أمريكا 2015,https://ar.wikipedia.org/wiki/كوبا أمريكا 2015,,,,,,,,
33287,98610,ar,50,0.91,عباد (قبيلة),https://ar.wikipedia.org/wiki/عباد (قبيلة),,,,,,,,
239001,1060744,ar,50,0.91,جامع النوري (الموصل),https://ar.wikipedia.org/wiki/جامع النوري (الموصل),,,,,,,,
210,1709,ar,51,0.92,لغات أمازيغية,https://ar.wikipedia.org/wiki/لغات أمازيغية,,,,,,,,
1913,5101,ar,51,0.92,يهودية,https://ar.wikipedia.org/wiki/يهودية,,,,,,,,
31126,85973,ar,51,0.92,عمان (مدينة),https://ar.wikipedia.org/wiki/عمان (مدينة),,,,,,,,
35237,116644,ar,51,0.92,قومية عربية,https://ar.wikipedia.org/wiki/قومية عربية,,,,,,,,
43286,143776,ar,51,0.92,شنودة الثالث (بابا الإسكندرية),https://ar.wikipedia.org/wiki/شنودة الثالث (بابا الإسكندرية),,,,,,,,
44976,149729,ar,51,0.92,أبراهام لينكون,https://ar.wikipedia.org/wiki/أبراهام لينكون,,,,,,,,
164839,724297,ar,51,0.92,محمد حسان,https://ar.wikipedia.org/wiki/محمد حسان,,,,,,,,
225986,970877,ar,51,0.92,حادثة الكشح,https://ar.wikipedia.org/wiki/حادثة الكشح,,,,,,,,
24050,57384,ar,52,0.92,محمد ناصر الدين الألباني,https://ar.wikipedia.org/wiki/محمد ناصر الدين الألباني,,,,,,,,
128707,497851,ar,52,0.92,الدولة العباسية,https://ar.wikipedia.org/wiki/الدولة العباسية,,,,,,,,
31253,86786,ar,53,0.92,محمد سعيد رمضان البوطي,https://ar.wikipedia.org/wiki/محمد سعيد رمضان البوطي,,,,,,,,
44010,147436,ar,53,0.92,سكان مصر/أرشيف 1,https://ar.wikipedia.org/wiki/سكان مصر/أرشيف 1,,,,,,,,
61054,216904,ar,53,0.92,شيعة العراق,https://ar.wikipedia.org/wiki/شيعة العراق,,,,,,,,
119862,456875,ar,53,0.92,مدخل إلى التطور,https://ar.wikipedia.org/wiki/مدخل إلى التطور,,,,,,,,
5370,12927,ar,54,0.92,محمد نجيب (رئيس مصر),https://ar.wikipedia.org/wiki/محمد نجيب (رئيس مصر),,,,,,,,
49843,176820,ar,54,0.92,الشروق اليومي (جريدة جزائرية),https://ar.wikipedia.org/wiki/الشروق اليومي (جريدة جزائرية),,,,,,,,
111808,418757,ar,54,0.92,ثورة 26 سبتمبر اليمنية,https://ar.wikipedia.org/wiki/ثورة 26 سبتمبر اليمنية,,,,,,,,
201302,825143,ar,54,0.92,ساحل العاج,https://ar.wikipedia.org/wiki/ساحل العاج,,,,,,,,
201761,828320,ar,54,0.92,الحسين بن علي,https://ar.wikipedia.org/wiki/الحسين بن علي,,,,,,,,
6277,15100,ar,55,0.92,ديناميكا حرارية,https://ar.wikipedia.org/wiki/ديناميكا حرارية,,,,,,,,
20342,47871,ar,55,0.92,نادي برشلونة,https://ar.wikipedia.org/wiki/نادي برشلونة,,,,,,,,
85069,306610,ar,55,0.92,دولة فلسطين,https://ar.wikipedia.org/wiki/دولة فلسطين,,,,,,,,
197769,805215,ar,55,0.92,المنصورة (مصر),https://ar.wikipedia.org/wiki/المنصورة (مصر),,,,,,,,
259,1824,ar,56,0.92,حركة حماس,https://ar.wikipedia.org/wiki/حركة حماس,,,,,,,,
2596,6667,ar,56,0.92,الموصل,https://ar.wikipedia.org/wiki/الموصل,,,,,,,,
3802,9657,ar,56,0.92,محمد بن موسى الخوارزمي,https://ar.wikipedia.org/wiki/محمد بن موسى الخوارزمي,,,,,,,,
4885,11830,ar,56,0.92,هضبة الجولان,https://ar.wikipedia.org/wiki/هضبة الجولان,,,,,,,,
9347,21477,ar,56,0.92,عائشة بنت أبي بكر,https://ar.wikipedia.org/wiki/عائشة بنت أبي بكر,,,,,,,,
17712,40605,ar,56,0.92,انتقاد محمد,https://ar.wikipedia.org/wiki/انتقاد محمد,,,,,,,,
17900,41192,ar,56,0.92,رسوم كاركتورية مسيئة للنبي محمد في صحيفة يولاندس بوستن الدانماركية/English,https://ar.wikipedia.org/wiki/رسوم كاركتورية مسيئة للنبي محمد في صحيفة يولاندس بوستن الدانماركية/English,,,,,,,,
17902,41200,ar,56,0.92,محمد علي باشا,https://ar.wikipedia.org/wiki/محمد علي باشا,,,,,,,,
42292,141156,ar,56,0.92,ماجد عبد الله,https://ar.wikipedia.org/wiki/ماجد عبد الله,,,,,,,,
100790,368788,ar,56,0.92,إعدام فرعون,https://ar.wikipedia.org/wiki/إعدام فرعون,,,,,,,,
111231,415965,ar,56,0.92,إصلاح إسلامي,https://ar.wikipedia.org/wiki/إصلاح إسلامي,,,,,,,,
177203,777457,ar,56,0.92,وسام عبد الله,https://ar.wikipedia.org/wiki/وسام عبد الله,,,,,,,,
358731,1830677,ar,57,0.93,آل حرفوش,https://ar.wikipedia.org/wiki/آل حرفوش,,,,,,,,
