,page_id,lang,len,quantile,title,url,templating,index_box,heading,posts,unique_authors,depth,archive,exchanges,notes
609811,1361891,ja,16,0.51,マンノウォー系,https://ja.wikipedia.org/wiki/マンノウォー系,0,0,,6,4,2,0,2,
532540,1150326,ja,16,0.51,WikiScanner,https://ja.wikipedia.org/wiki/WikiScanner,0,0,改名提案,10,7,2,0,2,
532540,1150326,ja,16,0.51,WikiScanner,https://ja.wikipedia.org/wiki/WikiScanner,0,0,質問,2,2,2,0,1,
532540,1150326,ja,16,0.51,WikiScanner,https://ja.wikipedia.org/wiki/WikiScanner,0,0,"ウィキペディアの編集履歴のIPアドレスそれ自体は出典にならない[編集]
",2,2,2,0,1,
24935,33623,ja,16,0.51,高松市,https://ja.wikipedia.org/wiki/高松市,0,1,,4,4,1,0,0,
24935,33623,ja,16,0.51,高松市,https://ja.wikipedia.org/wiki/高松市,0,1,香川県明善中学校について,3,3,2,0,1,
24935,33623,ja,16,0.51,高松市,https://ja.wikipedia.org/wiki/高松市,0,1,メディア-高松において視聴可能な放送局について,1,1,1,0,0,
24935,33623,ja,16,0.51,高松市,https://ja.wikipedia.org/wiki/高松市,0,1,商店街,1,1,1,0,0,
24935,33623,ja,16,0.51,高松市,https://ja.wikipedia.org/wiki/高松市,0,1,都市圏,1,1,1,0,0,
24935,33623,ja,16,0.51,高松市,https://ja.wikipedia.org/wiki/高松市,0,1,ページ肥大化に伴う分割提案,4,2,3,0,1,
248992,472421,ja,16,0.51,岩村高俊,https://ja.wikipedia.org/wiki/岩村高俊,,,,,,,,,
194408,350775,ja,16,0.51,武芸一覧,https://ja.wikipedia.org/wiki/武芸一覧,,,,,,,,,
883496,2136032,ja,16,0.51,NHKにおける選挙報道,https://ja.wikipedia.org/wiki/NHKにおける選挙報道,,,,,,,,,
457146,963763,ja,16,0.51,アルファ (音楽グループ),https://ja.wikipedia.org/wiki/アルファ (音楽グループ),,,,,,,,,
1044488,2634460,ja,16,0.51,東京急行,https://ja.wikipedia.org/wiki/東京急行,,,,,,,,,
109261,171941,ja,16,0.51,ピッコロ,https://ja.wikipedia.org/wiki/ピッコロ,,,,,,,,,
58523,83072,ja,16,0.51,道路標識,https://ja.wikipedia.org/wiki/道路標識,,,,,,,,,
272262,526636,ja,16,0.51,うちの子にかぎって…,https://ja.wikipedia.org/wiki/うちの子にかぎって…,,,,,,,,,
1009882,2524322,ja,16,0.51,インデックス (とある魔術の禁書目録),https://ja.wikipedia.org/wiki/インデックス (とある魔術の禁書目録),,,,,,,,,
62468,89527,ja,16,0.51,軍隊の編制,https://ja.wikipedia.org/wiki/軍隊の編制,,,,,,,,,
620538,1397436,ja,16,0.51,キバウミニナ,https://ja.wikipedia.org/wiki/キバウミニナ,,,,,,,,,
1040325,2620499,ja,16,0.51,アベンジャーズ (2012年の映画),https://ja.wikipedia.org/wiki/アベンジャーズ (2012年の映画),,,,,,,,,
101976,158114,ja,16,0.51,句読点,https://ja.wikipedia.org/wiki/句読点,,,,,,,,,
238866,447857,ja,16,0.51,フジニュースネットワーク,https://ja.wikipedia.org/wiki/フジニュースネットワーク,,,,,,,,,
606562,1351721,ja,16,0.51,レンズマウント,https://ja.wikipedia.org/wiki/レンズマウント,,,,,,,,,
11257,15010,ja,16,0.51,印刷,https://ja.wikipedia.org/wiki/印刷,,,,,,,,,
577788,1272801,ja,16,0.51,ルッツジャンプ,https://ja.wikipedia.org/wiki/ルッツジャンプ,,,,,,,,,
66738,97114,ja,16,0.51,ウォークマン,https://ja.wikipedia.org/wiki/ウォークマン,,,,,,,,,
651206,1493043,ja,16,0.51,民主党 (韓国 2008-2011),https://ja.wikipedia.org/wiki/民主党 (韓国 2008-2011),,,,,,,,,
226272,419878,ja,16,0.51,アマチュアレスリング,https://ja.wikipedia.org/wiki/アマチュアレスリング,,,,,,,,,
887635,2149567,ja,16,0.51,比叡山,https://ja.wikipedia.org/wiki/比叡山,,,,,,,,,
674030,1561125,ja,16,0.51,マイケル・フィニスィー,https://ja.wikipedia.org/wiki/マイケル・フィニスィー,,,,,,,,,
143501,239714,ja,16,0.51,天文単位,https://ja.wikipedia.org/wiki/天文単位,,,,,,,,,
423509,884078,ja,16,0.51,両備ホールディングス,https://ja.wikipedia.org/wiki/両備ホールディングス,,,,,,,,,
251194,478115,ja,16,0.51,甲斐犬,https://ja.wikipedia.org/wiki/甲斐犬,,,,,,,,,
808045,1923689,ja,16,0.51,ニンテンドーDSi,https://ja.wikipedia.org/wiki/ニンテンドーDSi,,,,,,,,,
263431,505293,ja,16,0.51,オリックス・ブルーウェーブの選手一覧,https://ja.wikipedia.org/wiki/オリックス・ブルーウェーブの選手一覧,,,,,,,,,
153827,263290,ja,16,0.51,乙葉,https://ja.wikipedia.org/wiki/乙葉,,,,,,,,,
104544,162941,ja,16,0.51,天体望遠鏡,https://ja.wikipedia.org/wiki/天体望遠鏡,,,,,,,,,
40548,56699,ja,16,0.51,異端,https://ja.wikipedia.org/wiki/異端,,,,,,,,,
1164804,3044484,ja,16,0.51,アクロイド殺し,https://ja.wikipedia.org/wiki/アクロイド殺し,,,,,,,,,
20389,26601,ja,16,0.51,シュルレアリスム,https://ja.wikipedia.org/wiki/シュルレアリスム,,,,,,,,,
282507,551115,ja,16,0.51,吉田茂,https://ja.wikipedia.org/wiki/吉田茂,,,,,,,,,
257967,493247,ja,16,0.51,今一生,https://ja.wikipedia.org/wiki/今一生,,,,,,,,,
111485,176037,ja,16,0.51,ジャパルトヘイト,https://ja.wikipedia.org/wiki/ジャパルトヘイト,,,,,,,,,
174509,307374,ja,16,0.51,ファイブスター物語/削除,https://ja.wikipedia.org/wiki/ファイブスター物語/削除,,,,,,,,,
1221687,3291008,ja,16,0.51,呉彦祖,https://ja.wikipedia.org/wiki/呉彦祖,,,,,,,,,
519221,1115411,ja,16,0.51,トンボ鉛筆,https://ja.wikipedia.org/wiki/トンボ鉛筆,,,,,,,,,
295925,582990,ja,16,0.51,東京～米子・松江・出雲線,https://ja.wikipedia.org/wiki/東京～米子・松江・出雲線,,,,,,,,,
184108,328205,ja,16,0.51,三岐鉄道北勢線,https://ja.wikipedia.org/wiki/三岐鉄道北勢線,,,,,,,,,
390557,808686,ja,16,0.51,涼宮ハルヒの憂鬱 SOS団ラジオ支部,https://ja.wikipedia.org/wiki/涼宮ハルヒの憂鬱 SOS団ラジオ支部,,,,,,,,,
1073268,2725303,ja,16,0.51,峯岸みなみの丸刈り謝罪,https://ja.wikipedia.org/wiki/峯岸みなみの丸刈り謝罪,,,,,,,,,
228873,425076,ja,16,0.51,秋桜の空に,https://ja.wikipedia.org/wiki/秋桜の空に,,,,,,,,,
682574,1584794,ja,16,0.51,体育座り,https://ja.wikipedia.org/wiki/体育座り,,,,,,,,,
212393,390150,ja,16,0.51,ホリプロタレントスカウトキャラバン,https://ja.wikipedia.org/wiki/ホリプロタレントスカウトキャラバン,,,,,,,,,
913635,2229072,ja,16,0.51,ニコラ (雑誌),https://ja.wikipedia.org/wiki/ニコラ (雑誌),,,,,,,,,
44743,63092,ja,16,0.51,スーパーJチャンネル,https://ja.wikipedia.org/wiki/スーパーJチャンネル,,,,,,,,,
1088141,2774448,ja,16,0.51,1980アイコ十六歳,https://ja.wikipedia.org/wiki/1980アイコ十六歳,,,,,,,,,
281594,548810,ja,16,0.51,コール オブ デューティ,https://ja.wikipedia.org/wiki/コール オブ デューティ,,,,,,,,,
361862,740770,ja,16,0.51,家永教科書裁判,https://ja.wikipedia.org/wiki/家永教科書裁判,,,,,,,,,
439029,920414,ja,16,0.51,身体障害,https://ja.wikipedia.org/wiki/身体障害,,,,,,,,,
614314,1377461,ja,16,0.51,千鳥型水雷艇,https://ja.wikipedia.org/wiki/千鳥型水雷艇,,,,,,,,,
229092,425545,ja,16,0.51,連合艦隊,https://ja.wikipedia.org/wiki/連合艦隊,,,,,,,,,
1175593,3086562,ja,16,0.51,聚楽第,https://ja.wikipedia.org/wiki/聚楽第,,,,,,,,,
563587,1234657,ja,16,0.51,炭素税,https://ja.wikipedia.org/wiki/炭素税,,,,,,,,,
574767,1264222,ja,16,0.51,枢木スザク,https://ja.wikipedia.org/wiki/枢木スザク,,,,,,,,,
87985,133863,ja,16,0.51,アーサー王,https://ja.wikipedia.org/wiki/アーサー王,,,,,,,,,
235887,440142,ja,16,0.51,蒋介石,https://ja.wikipedia.org/wiki/蒋介石,,,,,,,,,
912390,2225224,ja,16,0.51,HD 80606とHD 80607,https://ja.wikipedia.org/wiki/HD 80606とHD 80607,,,,,,,,,
20177,26332,ja,16,0.51,マトリックス,https://ja.wikipedia.org/wiki/マトリックス,,,,,,,,,
429148,897754,ja,16,0.51,2006年度新人選手選択会議 (日本プロ野球),https://ja.wikipedia.org/wiki/2006年度新人選手選択会議 (日本プロ野球),,,,,,,,,
1048266,2646983,ja,16,0.51,ザ・ゴリラ,https://ja.wikipedia.org/wiki/ザ・ゴリラ,,,,,,,,,
16345,21413,ja,16,0.51,大麻/削除,https://ja.wikipedia.org/wiki/大麻/削除,,,,,,,,,
269796,520963,ja,16,0.51,弁護士 灰島秀樹,https://ja.wikipedia.org/wiki/弁護士 灰島秀樹,,,,,,,,,
456022,961295,ja,16,0.51,宇宙太陽光発電,https://ja.wikipedia.org/wiki/宇宙太陽光発電,,,,,,,,,
89336,136179,ja,16,0.51,ルネサンス,https://ja.wikipedia.org/wiki/ルネサンス,,,,,,,,,
66519,96758,ja,16,0.51,金正日将軍の歌/削除,https://ja.wikipedia.org/wiki/金正日将軍の歌/削除,,,,,,,,,
765016,1803134,ja,16,0.51,ダミー (蒸気機関車),https://ja.wikipedia.org/wiki/ダミー (蒸気機関車),,,,,,,,,
129806,211802,ja,16,0.51,弓術,https://ja.wikipedia.org/wiki/弓術,,,,,,,,,
795384,1887037,ja,16,0.51,塩川郵便局,https://ja.wikipedia.org/wiki/塩川郵便局,,,,,,,,,
331868,670196,ja,16,0.51,徳川吉宗,https://ja.wikipedia.org/wiki/徳川吉宗,,,,,,,,,
765325,1803888,ja,16,0.51,エーデルヴァイス海賊団,https://ja.wikipedia.org/wiki/エーデルヴァイス海賊団,,,,,,,,,
600365,1333740,ja,16,0.51,丸,https://ja.wikipedia.org/wiki/丸,,,,,,,,,
519445,1115993,ja,16,0.51,ANAカード,https://ja.wikipedia.org/wiki/ANAカード,,,,,,,,,
974572,2414484,ja,16,0.51,王下七武海,https://ja.wikipedia.org/wiki/王下七武海,,,,,,,,,
270466,522466,ja,16,0.51,うまい棒,https://ja.wikipedia.org/wiki/うまい棒,,,,,,,,,
22225,29036,ja,16,0.51,アナキズム,https://ja.wikipedia.org/wiki/アナキズム,,,,,,,,,
1091819,2786848,ja,16,0.51,オホーツク海深発地震,https://ja.wikipedia.org/wiki/オホーツク海深発地震,,,,,,,,,
399098,829283,ja,16,0.51,山口百恵,https://ja.wikipedia.org/wiki/山口百恵,,,,,,,,,
19630,25632,ja,16,0.51,レッド・ツェッペリン,https://ja.wikipedia.org/wiki/レッド・ツェッペリン,,,,,,,,,
74618,110448,ja,16,0.51,住宅・都市整備公団9100形電車,https://ja.wikipedia.org/wiki/住宅・都市整備公団9100形電車,,,,,,,,,
41875,58678,ja,16,0.51,自由意志,https://ja.wikipedia.org/wiki/自由意志,,,,,,,,,
305795,607636,ja,16,0.51,山手裕樹,https://ja.wikipedia.org/wiki/山手裕樹,,,,,,,,,
168035,293350,ja,16,0.51,ピラミッド・アイ・タブレット,https://ja.wikipedia.org/wiki/ピラミッド・アイ・タブレット,,,,,,,,,
594216,1316719,ja,16,0.51,トマシュ・ベルネル,https://ja.wikipedia.org/wiki/トマシュ・ベルネル,,,,,,,,,
38912,54082,ja,84,0.9,アッシジのフランチェスコ,https://ja.wikipedia.org/wiki/アッシジのフランチェスコ,,,,,,,,,
52285,73681,ja,84,0.9,オールスター感謝祭,https://ja.wikipedia.org/wiki/オールスター感謝祭,,,,,,,,,
93880,144046,ja,84,0.9,EXILE,https://ja.wikipedia.org/wiki/EXILE,,,,,,,,,
104142,162131,ja,84,0.9,L・ロン・ハバード,https://ja.wikipedia.org/wiki/L・ロン・ハバード,,,,,,,,,
131871,215509,ja,84,0.9,コロンビア大学,https://ja.wikipedia.org/wiki/コロンビア大学,,,,,,,,,
168542,294445,ja,84,0.9,川嶋あい,https://ja.wikipedia.org/wiki/川嶋あい,,,,,,,,,
228115,423494,ja,84,0.9,みなみけ,https://ja.wikipedia.org/wiki/みなみけ,,,,,,,,,
240929,452717,ja,84,0.9,クレヨンしんちゃんの登場人物一覧,https://ja.wikipedia.org/wiki/クレヨンしんちゃんの登場人物一覧,,,,,,,,,
244561,461654,ja,84,0.9,注意欠陥・多動性障害,https://ja.wikipedia.org/wiki/注意欠陥・多動性障害,,,,,,,,,
257698,492591,ja,84,0.9,倖田來未,https://ja.wikipedia.org/wiki/倖田來未,,,,,,,,,
315655,632028,ja,84,0.9,岡山県立岡山城東高等学校,https://ja.wikipedia.org/wiki/岡山県立岡山城東高等学校,,,,,,,,,
316597,634436,ja,84,0.9,営団日比谷線中目黒駅構内列車脱線衝突事故,https://ja.wikipedia.org/wiki/営団日比谷線中目黒駅構内列車脱線衝突事故,,,,,,,,,
385616,796742,ja,84,0.9,田中宇,https://ja.wikipedia.org/wiki/田中宇,,,,,,,,,
422741,882302,ja,84,0.9,無期刑,https://ja.wikipedia.org/wiki/無期刑,,,,,,,,,
429446,898416,ja,84,0.9,電車でGO!,https://ja.wikipedia.org/wiki/電車でGO!,,,,,,,,,
433364,907210,ja,84,0.9,和太鼓,https://ja.wikipedia.org/wiki/和太鼓,,,,,,,,,
434238,909039,ja,84,0.9,八百長,https://ja.wikipedia.org/wiki/八百長,,,,,,,,,
462018,974892,ja,84,0.9,長崎市長射殺事件,https://ja.wikipedia.org/wiki/長崎市長射殺事件,,,,,,,,,
490465,1042986,ja,84,0.9,小倉優子,https://ja.wikipedia.org/wiki/小倉優子,,,,,,,,,
497615,1061177,ja,84,0.9,GIGAZINE,https://ja.wikipedia.org/wiki/GIGAZINE,,,,,,,,,
542764,1179249,ja,84,0.9,高崎駅,https://ja.wikipedia.org/wiki/高崎駅,,,,,,,,,
593816,1315509,ja,84,0.9,アイヌ,https://ja.wikipedia.org/wiki/アイヌ,,,,,,,,,
618874,1392430,ja,84,0.9,清谷信一,https://ja.wikipedia.org/wiki/清谷信一,,,,,,,,,
632309,1435380,ja,84,0.9,阪急6300系電車,https://ja.wikipedia.org/wiki/阪急6300系電車,,,,,,,,,
646499,1478772,ja,84,0.9,一敗馬一覧,https://ja.wikipedia.org/wiki/一敗馬一覧,,,,,,,,,
688752,1600774,ja,84,0.9,環球貿易広場,https://ja.wikipedia.org/wiki/環球貿易広場,,,,,,,,,
693220,1612586,ja,84,0.9,フランツ・フェルディナント・フォン・エスターライヒ＝エステ,https://ja.wikipedia.org/wiki/フランツ・フェルディナント・フォン・エスターライヒ＝エステ,,,,,,,,,
707278,1647947,ja,84,0.9,長岡鉄男,https://ja.wikipedia.org/wiki/長岡鉄男,,,,,,,,,
808304,1924417,ja,84,0.9,イエヒト (企業),https://ja.wikipedia.org/wiki/イエヒト (企業),,,,,,,,,
1064621,2697433,ja,84,0.9,樋渡啓祐,https://ja.wikipedia.org/wiki/樋渡啓祐,,,,,,,,,
27269,36839,ja,85,0.9,国際連合,https://ja.wikipedia.org/wiki/国際連合,,,,,,,,,
36197,49628,ja,85,0.9,ラクス・クライン,https://ja.wikipedia.org/wiki/ラクス・クライン,,,,,,,,,
46655,65802,ja,85,0.9,ひみつ道具,https://ja.wikipedia.org/wiki/ひみつ道具,,,,,,,,,
49276,69518,ja,85,0.9,暗号,https://ja.wikipedia.org/wiki/暗号,,,,,,,,,
54715,77366,ja,85,0.9,北朝鮮による日本人拉致問題,https://ja.wikipedia.org/wiki/北朝鮮による日本人拉致問題,,,,,,,,,
59826,85092,ja,85,0.9,コーヒー,https://ja.wikipedia.org/wiki/コーヒー,,,,,,,,,
97675,150640,ja,85,0.9,明智光秀,https://ja.wikipedia.org/wiki/明智光秀,,,,,,,,,
104368,162567,ja,85,0.9,一発屋,https://ja.wikipedia.org/wiki/一発屋,,,,,,,,,
111669,176375,ja,85,0.9,参政権,https://ja.wikipedia.org/wiki/参政権,,,,,,,,,
157970,272285,ja,85,0.9,日本の戦争謝罪,https://ja.wikipedia.org/wiki/日本の戦争謝罪,,,,,,,,,
172412,302803,ja,85,0.9,インフィールドフライ,https://ja.wikipedia.org/wiki/インフィールドフライ,,,,,,,,,
189129,339286,ja,85,0.9,油彩,https://ja.wikipedia.org/wiki/油彩,,,,,,,,,
195130,352184,ja,85,0.9,アイシールド21,https://ja.wikipedia.org/wiki/アイシールド21,,,,,,,,,
227490,422244,ja,85,0.9,うる星やつら,https://ja.wikipedia.org/wiki/うる星やつら,,,,,,,,,
237463,443962,ja,85,0.9,大阪国際空港,https://ja.wikipedia.org/wiki/大阪国際空港,,,,,,,,,
260117,498002,ja,85,0.9,TOMIX,https://ja.wikipedia.org/wiki/TOMIX,,,,,,,,,
337455,683262,ja,85,0.9,九条の会,https://ja.wikipedia.org/wiki/九条の会,,,,,,,,,
374426,770364,ja,85,0.9,斎藤一,https://ja.wikipedia.org/wiki/斎藤一,,,,,,,,,
426054,890005,ja,85,0.9,八鹿高校事件,https://ja.wikipedia.org/wiki/八鹿高校事件,,,,,,,,,
459315,968880,ja,85,0.9,オッカムの剃刀,https://ja.wikipedia.org/wiki/オッカムの剃刀,,,,,,,,,
476123,1007079,ja,85,0.9,東出輝裕,https://ja.wikipedia.org/wiki/東出輝裕,,,,,,,,,
490231,1042370,ja,85,0.9,真・女神転生IMAGINE,https://ja.wikipedia.org/wiki/真・女神転生IMAGINE,,,,,,,,,
492036,1047217,ja,85,0.9,広末涼子,https://ja.wikipedia.org/wiki/広末涼子,,,,,,,,,
583688,1288772,ja,85,0.9,勇者王ガオガイガー,https://ja.wikipedia.org/wiki/勇者王ガオガイガー,,,,,,,,,
605562,1348373,ja,85,0.9,谷村ひとし,https://ja.wikipedia.org/wiki/谷村ひとし,,,,,,,,,
751832,1767450,ja,85,0.9,ガーンジー,https://ja.wikipedia.org/wiki/ガーンジー,,,,,,,,,
840558,2013813,ja,85,0.9,リュウグウノツカイ,https://ja.wikipedia.org/wiki/リュウグウノツカイ,,,,,,,,,
911673,2223151,ja,85,0.9,日本鬼子,https://ja.wikipedia.org/wiki/日本鬼子,,,,,,,,,
1070080,2714913,ja,85,0.9,BABYMETAL,https://ja.wikipedia.org/wiki/BABYMETAL,,,,,,,,,
1133688,2930769,ja,85,0.9,バイキング (テレビ番組),https://ja.wikipedia.org/wiki/バイキング (テレビ番組),,,,,,,,,
1194845,3155211,ja,85,0.9,柳生一族の陰謀,https://ja.wikipedia.org/wiki/柳生一族の陰謀,,,,,,,,,
29696,40086,ja,86,0.9,神奈川県,https://ja.wikipedia.org/wiki/神奈川県,,,,,,,,,
30937,41550,ja,86,0.9,潮汐,https://ja.wikipedia.org/wiki/潮汐,,,,,,,,,
44465,62643,ja,86,0.9,日露戦争,https://ja.wikipedia.org/wiki/日露戦争,,,,,,,,,
129804,211800,ja,86,0.9,弓道,https://ja.wikipedia.org/wiki/弓道,,,,,,,,,
148440,250661,ja,86,0.9,戦争犯罪,https://ja.wikipedia.org/wiki/戦争犯罪,,,,,,,,,
221907,410954,ja,86,0.9,Dr.スランプ,https://ja.wikipedia.org/wiki/Dr.スランプ,,,,,,,,,
255057,487061,ja,86,0.9,視聴率,https://ja.wikipedia.org/wiki/視聴率,,,,,,,,,
278137,540645,ja,86,0.9,ケロロ軍曹の登場人物一覧,https://ja.wikipedia.org/wiki/ケロロ軍曹の登場人物一覧,,,,,,,,,
310623,619566,ja,86,0.9,神無月の巫女,https://ja.wikipedia.org/wiki/神無月の巫女,,,,,,,,,
352898,719704,ja,86,0.9,イオングループの商業ブランド,https://ja.wikipedia.org/wiki/イオングループの商業ブランド,,,,,,,,,
412108,859042,ja,86,0.9,上杉謙信女性説,https://ja.wikipedia.org/wiki/上杉謙信女性説,,,,,,,,,
464603,980818,ja,86,0.9,中西里菜,https://ja.wikipedia.org/wiki/中西里菜,,,,,,,,,
489043,1039612,ja,86,0.9,推古天皇,https://ja.wikipedia.org/wiki/推古天皇,,,,,,,,,
504968,1079926,ja,86,0.9,血継限界,https://ja.wikipedia.org/wiki/血継限界,,,,,,,,,
581723,1283598,ja,86,0.9,小金牧,https://ja.wikipedia.org/wiki/小金牧,,,,,,,,,
693288,1612737,ja,86,0.9,広井てつお,https://ja.wikipedia.org/wiki/広井てつお,,,,,,,,,
726121,1692961,ja,86,0.9,坂の上の雲 (テレビドラマ),https://ja.wikipedia.org/wiki/坂の上の雲 (テレビドラマ),,,,,,,,,
757484,1782263,ja,86,0.9,伊地知幸介,https://ja.wikipedia.org/wiki/伊地知幸介,,,,,,,,,
778882,1841933,ja,86,0.9,大樋焼,https://ja.wikipedia.org/wiki/大樋焼,,,,,,,,,
831504,1987951,ja,86,0.9,ガストン・ネサーン,https://ja.wikipedia.org/wiki/ガストン・ネサーン,,,,,,,,,
1046692,2641841,ja,86,0.9,森本敏,https://ja.wikipedia.org/wiki/森本敏,,,,,,,,,
1063966,2695325,ja,86,0.9,ガールズ&パンツァー,https://ja.wikipedia.org/wiki/ガールズ&パンツァー,,,,,,,,,
53519,75424,ja,87,0.9,広島東洋カープ,https://ja.wikipedia.org/wiki/広島東洋カープ,,,,,,,,,
54861,77595,ja,87,0.9,東京大学/200607過去ログ,https://ja.wikipedia.org/wiki/東京大学/200607過去ログ,,,,,,,,,
710665,1655773,ja,87,0.9,徴兵制度,https://ja.wikipedia.org/wiki/徴兵制度,,,,,,,,,
88225,134257,ja,87,0.9,バイオハザードシリーズ,https://ja.wikipedia.org/wiki/バイオハザードシリーズ,,,,,,,,,
618501,1391253,ja,87,0.9,JR福知山線脱線事故,https://ja.wikipedia.org/wiki/JR福知山線脱線事故,,,,,,,,,
313037,625986,ja,87,0.9,成城大学,https://ja.wikipedia.org/wiki/成城大学,,,,,,,,,
298252,588575,ja,87,0.9,明治大学,https://ja.wikipedia.org/wiki/明治大学,,,,,,,,,
314098,628433,ja,87,0.9,単一民族国家,https://ja.wikipedia.org/wiki/単一民族国家,,,,,,,,,
938876,2302478,ja,87,0.9,吐蕃,https://ja.wikipedia.org/wiki/吐蕃,,,,,,,,,
951277,2341157,ja,87,0.9,セシウム137,https://ja.wikipedia.org/wiki/セシウム137,,,,,,,,,
