lang,page_id,page_title,subheading_title,user_text,indentation_depth,subheading_line
en,354.0,Algeria,Cinema & Arabization sections deleted!! ,Chanqari\u1e25a,0.0,1.0
en,354.0,Algeria,Cinema & Arabization sections deleted!! ,Underlying lk,1.0,2.0
en,354.0,Algeria,Cinema & Arabization sections deleted!! ,Chanqari\u1e25a,2.0,3.0
en,354.0,Algeria,Cinema & Arabization sections deleted!! ,Underlying lk,3.0,4.0
en,354.0,Algeria,Cinema & Arabization sections deleted!! ,Chanqari\u1e25a,0.0,5.0
en,354.0,Algeria,Cinema & Arabization sections deleted!! ,Underlying lk,1.0,6.0
en,354.0,Algeria,Page notice about the use of French ,Underlying lk,0.0,1.0
en,354.0,Algeria,Page notice about the use of French ,WhisperToMe,1.0,2.0
en,354.0,Algeria,Page notice about the use of French ,Underlying lk,2.0,3.0
en,354.0,Algeria,Page notice about the use of French ,WhisperToMe,3.0,4.0
en,354.0,Algeria,Page notice about the use of French ,Underlying lk,4.0,5.0
en,354.0,Algeria,Page notice about the use of French ,WhisperToMe,5.0,6.0
en,354.0,Algeria,Petroleum topic is badly neglected ,Joel Russ,0.0,1.0
en,354.0,Algeria,Etymology ,91.148.130.233,0.0,1.0
en,354.0,Algeria,Etymology ,WhisperToMe,0.0,2.0
en,354.0,Algeria,Etymology ,Great11,0.0,3.0
en,354.0,Algeria,Introduction ,Great11,0.0,1.0
en,354.0,Algeria,section middle age  ,Great11,0.0,1.0
en,354.0,Algeria,section middle age  ,Great11,0.0,2.0
en,354.0,Algeria,References ,None,0.0,1.0
en,354.0,Algeria,Darija? ,Il Qathar,0.0,1.0
en,354.0,Algeria,POV edits [https://en.wikipedia.org/w/index.php?title=Algeria&diff=623919466&oldid=623914777] ,NeilN,0.0,1.0
en,354.0,Algeria,articlesbit ,Jhayeleydo,0.0,1.0
en,354.0,Algeria,Independence ,Oranges Juicy,0.0,1.0
en,354.0,Algeria,External links modified ,Cyberbot II,0.0,1.0
en,354.0,Algeria,External links modified ,Cyberpower678/FaQs#InternetArchiveBot,0.0,1.0
en,354.0,Algeria,External links modified ,Cyberbot II,0.0,2.0
en,354.0,Algeria,Inconsistency in Berber/Tifinagh ,Lincmad,0.0,1.0
en,354.0,Algeria,External links modified ,Cyberpower678/FaQs#InternetArchiveBot,0.0,1.0
en,354.0,Algeria,External links modified ,InternetArchiveBot,0.0,2.0
en,354.0,Algeria,Water From Air ,Ahmadiqbal2016,0.0,1.0
en,354.0,Algeria,that not all true ,41.102.119.209,0.0,1.0
en,354.0,Algeria,External links modified ,Cyberpower678/FaQs#InternetArchiveBot,0.0,1.0
en,354.0,Algeria,External links modified ,InternetArchiveBot,0.0,2.0
en,354.0,Algeria,External links modified ,Cyberpower678/FaQs#InternetArchiveBot,0.0,1.0
en,354.0,Algeria,External links modified ,InternetArchiveBot,0.0,2.0
en,582.0,Altruism/Archive 1,Top_Subtitle,None,0.0,1.0
en,582.0,Altruism/Archive 1,Link removed ,Kzollman,0.0,1.0
en,582.0,Altruism/Archive 1,Biological Altruism,Lepidoptera,0.0,1.0
en,582.0,Altruism/Archive 1,Biological Altruism,Heesung,1.0,2.0
en,582.0,Altruism/Archive 1,Philosophy ethics section ,VivaEmilyDavies,0.0,1.0
en,582.0,Altruism/Archive 1,Philosophy ethics section ,AdamRetchless,0.0,2.0
en,582.0,Altruism/Archive 1,Philosophy ethics section ,AdamRetchless,0.0,3.0
en,582.0,Altruism/Archive 1,Philosophy ethics section ,Randywombat,1.0,4.0
en,582.0,Altruism/Archive 1,Philosophy ethics section ,AdamRetchless,2.0,5.0
en,582.0,Altruism/Archive 1,Philosophy ethics section ,-- April,0.0,6.0
en,582.0,Altruism/Archive 1,Suggest 13 possible wiki links and 10 possible backlinks for [[Altruism]]. ,Nickj/Link_Suggester,0.0,1.0
en,582.0,Altruism/Archive 1,Suggest 13 possible wiki links and 10 possible backlinks for [[Altruism]]. ,LinkBot,0.0,2.0
en,582.0,Altruism/Archive 1,Edit warring ,Mihnea Tudoreanu,0.0,1.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,1.0,2.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,3.0,3.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,5.0,4.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,6.0,5.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,5.0,6.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,6.0,7.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,7.0,8.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,8.0,9.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,10.0,10.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,4.0,11.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,5.0,12.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,6.0,13.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,6.0,14.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,7.0,15.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,8.0,16.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,9.0,17.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,11.0,18.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,12.0,19.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,14.0,20.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,1.0,21.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,0.0,22.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,0.0,23.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,1.0,24.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,2.0,25.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,4.0,26.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,1.0,27.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,2.0,28.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,4.0,29.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,6.0,30.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,7.0,31.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,8.0,32.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,10.0,33.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,11.0,34.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,10.0,35.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,11.0,36.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,12.0,37.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,9.0,38.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,10.0,39.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,11.0,40.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,13.0,41.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,11.0,42.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,12.0,43.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,14.0,44.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,14.0,45.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,15.0,46.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,14.0,47.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,15.0,48.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,13.0,49.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,14.0,50.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,21.0,51.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,22.0,52.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,0.0,53.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,2.0,54.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,2.0,55.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,23.0,56.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,0.0,57.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,1.0,58.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,2.0,59.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,17.0,60.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,18.0,61.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,17.0,62.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,18.0,63.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,19.0,64.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,5.0,65.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,6.0,66.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,1.0,67.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,2.0,68.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,0.0,69.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,1.0,70.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,0.0,71.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,1.0,72.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,2.0,73.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,3.0,74.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,0.0,75.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,1.0,76.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,2.0,77.0
en,582.0,Altruism/Archive 1,Edit warring ,137.165.208.90,2.0,78.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,3.0,79.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,4.0,80.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,3.0,81.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,4.0,82.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,5.0,83.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,6.0,84.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,7.0,85.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,8.0,86.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,9.0,87.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,10.0,88.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,8.0,89.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,10.0,90.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,10.0,91.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,11.0,92.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,12.0,93.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,0.0,94.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,14.0,95.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,2.0,96.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,2.0,97.0
en,582.0,Altruism/Archive 1,Edit warring ,RJII,3.0,98.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,4.0,99.0
en,582.0,Altruism/Archive 1,Edit warring ,Paul Stansifer,0.0,100.0
en,582.0,Altruism/Archive 1,Intro ,Mikkalai,0.0,1.0
en,582.0,Altruism/Archive 1,Intro ,Mikkalai,2.0,2.0
en,582.0,Altruism/Archive 1,jesus quote,RJII,0.0,1.0
en,582.0,Altruism/Archive 1,jesus quote,Mihnea Tudoreanu,1.0,2.0
en,582.0,Altruism/Archive 1,jesus quote,RJII,2.0,3.0
en,582.0,Altruism/Archive 1,jesus quote,Mihnea Tudoreanu,3.0,4.0
en,582.0,Altruism/Archive 1,jesus quote,Mihnea Tudoreanu,4.0,5.0
en,582.0,Altruism/Archive 1,jesus quote,Heesung,1.0,6.0
en,582.0,Altruism/Archive 1,Politicians ,Mihnea Tudoreanu,0.0,1.0
en,582.0,Altruism/Archive 1,Politicians ,RJII,1.0,2.0
en,582.0,Altruism/Archive 1,Politicians ,Mihnea Tudoreanu,2.0,3.0
en,582.0,Altruism/Archive 1,Politicians ,Mihnea Tudoreanu,2.0,4.0
en,582.0,Altruism/Archive 1,Politicians ,RJII,3.0,5.0
en,582.0,Altruism/Archive 1,Politicians ,Mihnea Tudoreanu,4.0,6.0
en,582.0,Altruism/Archive 1,Politicians ,RJII,5.0,7.0
en,582.0,Altruism/Archive 1,Politicians ,Mihnea Tudoreanu,6.0,8.0
en,582.0,Altruism/Archive 1,Politicians ,RJII,7.0,9.0
en,582.0,Altruism/Archive 1,Politicians ,Mihnea Tudoreanu,8.0,10.0
en,582.0,Altruism/Archive 1,Politicians ,RJII,9.0,11.0
en,582.0,Altruism/Archive 1,Politicians ,Mihnea Tudoreanu,10.0,12.0
en,582.0,Altruism/Archive 1,Politicians ,RJII,11.0,13.0
en,582.0,Altruism/Archive 1,Politicians ,Mihnea Tudoreanu,12.0,14.0
en,582.0,Altruism/Archive 1,Politicians ,Mihnea Tudoreanu,0.0,15.0
en,582.0,Altruism/Archive 1,Politicians ,RJII,12.0,16.0
en,582.0,Altruism/Archive 1,Altruism Does Not Exist ,Yesselman,0.0,1.0
en,582.0,Altruism/Archive 1,Altruism Does Not Exist ,Yesselman,0.0,2.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,0.0,1.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,1.0,2.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,2.0,3.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,3.0,4.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,4.0,5.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,5.0,6.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Jmabel,0.0,7.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,6.0,8.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,7.0,9.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,7.0,10.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,8.0,11.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,9.0,12.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,0.0,13.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,1.0,14.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,2.0,15.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,2.0,16.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,3.0,17.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,3.0,18.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,4.0,19.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,5.0,20.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,5.0,21.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,6.0,22.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,7.0,23.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,8.0,24.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,9.0,25.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,0.0,26.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,1.0,27.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,2.0,28.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,3.0,29.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,4.0,30.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,5.0,31.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,6.0,32.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,7.0,33.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,8.0,34.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,9.0,35.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,10.0,36.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,11.0,37.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,12.0,38.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,13.0,39.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,14.0,40.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,13.0,41.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,14.0,42.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,RJII,15.0,43.0
en,582.0,Altruism/Archive 1,Minhea deleting stuff,Mihnea Tudoreanu,16.0,44.0
en,582.0,Altruism/Archive 1,Altruism and obedience ,DenisDiderot,0.0,1.0
en,582.0,Altruism/Archive 1,Altruism and obedience ,Mihnea Tudoreanu,1.0,2.0
en,582.0,Altruism/Archive 1,Altruism and obedience ,RJII,2.0,3.0
en,582.0,Altruism/Archive 1,Altruism and obedience ,Nikodemos,3.0,4.0
en,582.0,Altruism/Archive 1,Altruism and obedience ,RJII,4.0,5.0
en,582.0,Altruism/Archive 1,Altruism and obedience ,Nikodemos,5.0,6.0
en,582.0,Altruism/Archive 1,Altruism and obedience ,RJII,6.0,7.0
en,582.0,Altruism/Archive 1,Altruism and obedience ,DenisDiderot,0.0,8.0
en,582.0,Altruism/Archive 1,Altruism and obedience ,Mihnea Tudoreanu,1.0,9.0
en,582.0,Altruism/Archive 1,Altruism and obedience ,Sam Spade,0.0,10.0
en,582.0,Altruism/Archive 1,Altruism and obedience ,DenisDiderot,1.0,11.0
en,582.0,Altruism/Archive 1,Altruism and obedience ,Nikodemos,2.0,12.0
en,582.0,Altruism/Archive 1,Altruism and obedience ,DenisDiderot,1.0,13.0
en,582.0,Altruism/Archive 1,Altruism and obedience ,Nikodemos,2.0,14.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,Crotalus horridus,0.0,1.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,RJII,1.0,2.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,Alienus,2.0,3.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,RJII,2.0,4.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,Alienus,3.0,5.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,RJII,4.0,6.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,Alienus,5.0,7.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,RJII,6.0,8.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,Alienus,0.0,9.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,RJII,1.0,10.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,Alienus,2.0,11.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,RJII,3.0,12.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,Alienus,4.0,13.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,RJII,5.0,14.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,Alienus,6.0,15.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,RJII,7.0,16.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,Alienus,0.0,17.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,RJII,1.0,18.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,Alienus,2.0,19.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,RJII,3.0,20.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,Alienus,4.0,21.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,RJII,5.0,22.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,Alienus,0.0,23.0
en,582.0,Altruism/Archive 1,Temporary truce in edit war,RJII,1.0,24.0
